,tarih,saat,yukleme_adedi,yukleme_yapilan_kart_adedi
3414,2021-06-10,20:00:00,794,789
3415,2021-06-10,21:00:00,428,425
3416,2021-06-10,22:00:00,78,76
3417,2021-06-10,23:00:00,38,37
3418,2021-06-11,00:00:00,2,2
3419,2021-06-11,02:00:00,1,1
3420,2021-06-11,05:00:00,3,3
3421,2021-06-11,06:00:00,164,161
3422,2021-06-11,07:00:00,1179,1165
3423,2021-06-11,08:00:00,1330,1320
3424,2021-06-11,09:00:00,1245,1234
3425,2021-06-11,10:00:00,1149,1139
3426,2021-06-11,11:00:00,1211,1201
3427,2021-06-11,12:00:00,1382,1363
3428,2021-06-11,13:00:00,1372,1351
3429,2021-06-11,14:00:00,1581,1562
3430,2021-06-11,15:00:00,1387,1370
3431,2021-06-11,16:00:00,1395,1378
3432,2021-06-11,17:00:00,1395,1385
3433,2021-06-11,18:00:00,1228,1213
3434,2021-06-11,19:00:00,1159,1151
3435,2021-06-11,20:00:00,834,827
3436,2021-06-11,21:00:00,465,460
3437,2021-06-11,22:00:00,52,52
3438,2021-06-11,23:00:00,22,22
3439,2021-06-12,00:00:00,2,2
3440,2021-06-12,03:00:00,1,1
3441,2021-06-12,05:00:00,3,3
3442,2021-06-12,06:00:00,92,90
3443,2021-06-12,07:00:00,740,734
3444,2021-06-12,08:00:00,861,855
3445,2021-06-12,09:00:00,808,802
3446,2021-06-12,10:00:00,970,962
3447,2021-06-12,11:00:00,1155,1146
3448,2021-06-12,12:00:00,1476,1462
3449,2021-06-12,13:00:00,1469,1458
3450,2021-06-12,14:00:00,1379,1358
3451,2021-06-12,15:00:00,1361,1339
3452,2021-06-12,16:00:00,1213,1194
3453,2021-06-12,17:00:00,1258,1240
3454,2021-06-12,18:00:00,1261,1251
3455,2021-06-12,19:00:00,1098,1085
3456,2021-06-12,20:00:00,736,730
3457,2021-06-12,21:00:00,453,445
3458,2021-06-12,22:00:00,48,48
3459,2021-06-12,23:00:00,20,20
3460,2021-06-13,03:00:00,1,1
3461,2021-06-13,05:00:00,1,1
3462,2021-06-13,06:00:00,5,5
3463,2021-06-13,07:00:00,40,40
3464,2021-06-13,08:00:00,65,64
3465,2021-06-13,09:00:00,77,71
3466,2021-06-13,10:00:00,131,129
3467,2021-06-13,11:00:00,184,184
3468,2021-06-13,12:00:00,291,284
3469,2021-06-13,13:00:00,389,384
3470,2021-06-13,14:00:00,388,385
3471,2021-06-13,15:00:00,370,358
3472,2021-06-13,16:00:00,373,369
3473,2021-06-13,17:00:00,280,277
3474,2021-06-13,18:00:00,138,136
3475,2021-06-13,19:00:00,100,99
3476,2021-06-13,20:00:00,70,65
3477,2021-06-13,21:00:00,45,45
3478,2021-06-13,22:00:00,47,46
3479,2021-06-13,23:00:00,40,38
3480,2021-06-14,00:00:00,6,6
3481,2021-06-14,03:00:00,2,2
3482,2021-06-14,05:00:00,9,9
3483,2021-06-14,06:00:00,223,221
3484,2021-06-14,07:00:00,1845,1826
3485,2021-06-14,08:00:00,2014,1998
3486,2021-06-14,09:00:00,1694,1676
3487,2021-06-14,10:00:00,1493,1479
3488,2021-06-14,11:00:00,1648,1620
3489,2021-06-14,12:00:00,1843,1830
3490,2021-06-14,13:00:00,1751,1730
3491,2021-06-14,14:00:00,1725,1701
3492,2021-06-14,15:00:00,1492,1481
3493,2021-06-14,16:00:00,1477,1461
3494,2021-06-14,17:00:00,1354,1341
3495,2021-06-14,18:00:00,1610,1588
3496,2021-06-14,19:00:00,1528,1514
3497,2021-06-14,20:00:00,994,987
3498,2021-06-14,21:00:00,550,545
3499,2021-06-14,22:00:00,86,85
3500,2021-06-14,23:00:00,25,24
3501,2021-06-15,00:00:00,2,2
3502,2021-06-15,02:00:00,1,1
3503,2021-06-15,04:00:00,4,4
3504,2021-06-15,05:00:00,6,6
3505,2021-06-15,06:00:00,156,154
3506,2021-06-15,07:00:00,1170,1163
3507,2021-06-15,08:00:00,1523,1512
3508,2021-06-15,09:00:00,1326,1311
3509,2021-06-15,10:00:00,1279,1269
3510,2021-06-15,11:00:00,1333,1315
3511,2021-06-15,12:00:00,1615,1595
3512,2021-06-15,13:00:00,1640,1615
3513,2021-06-15,14:00:00,1477,1467
3514,2021-06-15,15:00:00,1482,1465
3515,2021-06-15,16:00:00,1432,1420
3516,2021-06-15,17:00:00,1302,1290
3517,2021-06-15,18:00:00,1589,1576
3518,2021-06-15,19:00:00,1406,1392
3519,2021-06-15,20:00:00,1054,1038
3520,2021-06-15,21:00:00,509,504
3521,2021-06-15,22:00:00,91,90
3522,2021-06-15,23:00:00,34,34
3523,2021-06-16,00:00:00,5,5
3524,2021-06-16,01:00:00,1,1
3525,2021-06-16,03:00:00,1,1
3526,2021-06-16,04:00:00,1,1
3527,2021-06-16,05:00:00,6,6
3528,2021-06-16,06:00:00,118,118
3529,2021-06-16,07:00:00,1107,1098
3530,2021-06-16,08:00:00,1222,1210
3531,2021-06-16,09:00:00,1217,1199
3532,2021-06-16,10:00:00,1066,1058
3533,2021-06-16,11:00:00,996,984
3534,2021-06-16,12:00:00,1114,1103
3535,2021-06-16,13:00:00,409,406
